SALES_KEY,ORDER_KEY,CUSTOMER_KEY,PRODUCT_KEY,GEOGRAPHY_KEY,SALES,QUANTITY,DISCOUNT,PROFIT
18303,2568,746,157,523,1039.73,2,0.20,90.98
18304,2568,746,305,523,45.96,2,0.00,13.79
18305,1817,166,699,288,456.59,2,0.70,-304.39
18306,1817,166,478,288,4499.99,5,0.70,-6599.98
18307,1817,166,1120,288,59.98,3,0.20,12.00
18308,2518,727,1298,532,6.12,3,0.00,2.88
18309,2518,727,1298,533,6.12,3,0.00,2.88
18310,2518,727,1298,534,6.12,3,0.00,2.88
18311,774,185,1517,508,10.98,1,0.00,2.96
18312,774,185,1528,508,7.86,3,0.00,3.62
18313,774,185,127,508,51.45,3,0.00,13.89
18314,774,185,726,508,37.06,3,0.20,13.90
18315,2305,655,621,442,203.92,4,0.00,55.06
18316,2305,655,1389,442,29.56,4,0.00,7.98
18317,1223,286,266,8,8.57,3,0.80,-14.57
18318,1223,286,266,9,8.57,3,0.80,-14.57
18319,1223,286,266,10,8.57,3,0.80,-14.57
18320,2673,256,592,403,45.25,2,0.20,3.96
18321,2673,256,284,403,876.30,10,0.40,-292.10
18322,2673,256,1315,403,185.38,2,0.20,-34.76
18323,4218,609,194,263,25.06,2,0.00,11.78
18324,4218,609,194,264,25.06,2,0.00,11.78
18325,4218,609,194,265,25.06,2,0.00,11.78
18326,4218,609,194,266,25.06,2,0.00,11.78
18327,4560,480,78,8,2.89,1,0.80,-4.77
18328,4560,480,78,9,2.89,1,0.80,-4.77
18329,4560,480,78,10,2.89,1,0.80,-4.77
18330,4560,480,67,10,7.90,3,0.20,2.47
18331,4560,480,67,9,7.90,3,0.20,2.47
18332,4560,480,67,8,7.90,3,0.20,2.47
18333,4560,480,683,8,22.61,3,0.60,-10.17
18334,4560,480,683,9,22.61,3,0.60,-10.17
18335,4560,480,683,10,22.61,3,0.60,-10.17
18336,4560,480,1695,8,30.53,8,0.20,9.54
18337,4560,480,1695,9,30.53,8,0.20,9.54
18338,4560,480,1695,10,30.53,8,0.20,9.54
18339,4009,283,69,304,4.84,3,0.70,-3.39
18340,4009,283,69,305,4.84,3,0.70,-3.39
18341,4009,283,69,306,4.84,3,0.70,-3.39
18342,4009,283,69,307,4.84,3,0.70,-3.39
18343,1821,70,1674,8,1.80,5,0.80,-2.88
18344,1821,70,1674,9,1.80,5,0.80,-2.88
18345,1821,70,1674,10,1.80,5,0.80,-2.88
18346,4181,723,1031,141,39.98,2,0.20,-1.50
18347,4181,723,1031,142,39.98,2,0.20,-1.50
18348,4181,723,1031,140,39.98,2,0.20,-1.50
18349,1154,392,1762,583,32.40,5,0.00,15.88
18350,1154,392,109,583,97.88,2,0.00,48.94
18351,1154,392,1746,583,97.88,2,0.00,48.94
18352,978,291,1649,126,307.17,4,0.20,30.72
18353,4447,530,68,201,26.90,5,0.00,13.18
18354,4118,321,4,263,47.01,3,0.00,22.09
18355,4118,321,4,264,47.01,3,0.00,22.09
18356,4118,321,4,265,47.01,3,0.00,22.09
18357,4118,321,4,266,47.01,3,0.00,22.09
18358,4118,321,1409,264,469.99,1,0.00,136.30
18359,4118,321,1409,266,469.99,1,0.00,136.30
18360,4118,321,1409,265,469.99,1,0.00,136.30
18361,4118,321,1409,263,469.99,1,0.00,136.30
18362,4118,321,758,266,207.85,3,0.10,2.31
18363,4118,321,758,264,207.85,3,0.10,2.31
18364,4118,321,758,265,207.85,3,0.10,2.31
18365,4118,321,758,263,207.85,3,0.10,2.31
18366,3942,71,1603,305,324.74,3,0.20,-77.13
18367,3942,71,1603,306,324.74,3,0.20,-77.13
18368,3942,71,1603,304,324.74,3,0.20,-77.13
18369,3942,71,1603,307,324.74,3,0.20,-77.13
18370,532,513,485,485,40.48,2,0.00,14.57
18371,831,674,222,429,12.00,4,0.20,4.20
18372,831,674,1596,429,720.06,4,0.20,-63.01
18373,831,674,1401,429,25.42,1,0.20,-4.77
18374,831,674,1128,429,2.82,2,0.20,0.32
18375,831,674,1321,429,3.20,2,0.70,-2.56
18376,4613,786,1881,414,30.83,7,0.70,-24.66
18377,4613,786,1137,414,47.62,3,0.20,5.95
18378,4613,786,175,414,108.78,2,0.20,10.88
18379,2233,205,1695,213,4.77,1,0.00,2.15
18380,2233,205,551,213,7.98,3,0.00,2.07
18381,2233,205,322,213,550.43,3,0.30,-47.18
18382,2233,205,1360,213,10.56,6,0.00,4.65
18383,4768,511,1366,502,1497.67,2,0.15,140.96
18384,4768,511,1366,500,1497.67,2,0.15,140.96
18385,4768,511,1366,501,1497.67,2,0.15,140.96
18386,4768,511,1366,503,1497.67,2,0.15,140.96
18387,4768,511,1366,498,1497.67,2,0.15,140.96
18388,4768,511,1366,499,1497.67,2,0.15,140.96
18389,4768,511,1462,498,17.52,2,0.20,-3.50
18390,4768,511,1462,499,17.52,2,0.20,-3.50
18391,4768,511,1462,500,17.52,2,0.20,-3.50
18392,4768,511,1462,501,17.52,2,0.20,-3.50
18393,4768,511,1462,502,17.52,2,0.20,-3.50
18394,4768,511,1462,503,17.52,2,0.20,-3.50
18395,2292,225,1241,584,113.22,3,0.00,29.44
18396,2292,225,1761,584,35.88,6,0.00,17.58
18397,2292,225,906,584,4535.98,3,0.20,1644.29
18398,3808,133,331,532,11.84,8,0.00,5.68
18399,3808,133,331,533,11.84,8,0.00,5.68
18400,3808,133,331,534,11.84,8,0.00,5.68
18401,3848,126,1345,310,592.74,6,0.00,160.04
18402,2785,306,72,431,111.67,9,0.20,6.98
18403,2785,306,1587,431,111.67,9,0.20,6.98
18404,4231,596,1161,207,8.64,3,0.00,2.51
18405,4231,596,1280,207,149.97,3,0.00,52.49
18406,307,601,917,498,232.88,5,0.20,17.47
18407,307,601,917,499,232.88,5,0.20,17.47
18408,307,601,917,500,232.88,5,0.20,17.47
18409,307,601,917,501,232.88,5,0.20,17.47
18410,307,601,917,502,232.88,5,0.20,17.47
18411,307,601,917,503,232.88,5,0.20,17.47
18412,1151,601,763,270,90.88,1,0.10,15.15
18413,3128,182,453,8,508.77,4,0.20,38.16
18414,3128,182,453,9,508.77,4,0.20,38.16
18415,3128,182,453,10,508.77,4,0.20,38.16
18416,3128,182,2,8,9.91,3,0.20,3.22
18417,3128,182,2,9,9.91,3,0.20,3.22
18418,3128,182,2,10,9.91,3,0.20,3.22
18419,1297,74,1384,529,63.94,3,0.20,6.39
18420,1297,74,1384,530,63.94,3,0.20,6.39
18421,1297,74,1384,531,63.94,3,0.20,6.39
18422,1297,74,1166,531,59.52,3,0.00,15.48
18423,1297,74,1166,530,59.52,3,0.00,15.48
18424,1297,74,1166,529,59.52,3,0.00,15.48
18425,1297,74,1338,529,311.98,3,0.20,39.00
18426,1297,74,1338,530,311.98,3,0.20,39.00
18427,1297,74,1338,531,311.98,3,0.20,39.00
18428,1297,74,710,529,50.35,3,0.20,17.62
18429,1297,74,710,530,50.35,3,0.20,17.62
18430,1297,74,710,531,50.35,3,0.20,17.62
18431,1888,538,901,154,19.14,2,0.20,1.91
18432,1888,538,901,153,19.14,2,0.20,1.91
18433,1888,538,901,155,19.14,2,0.20,1.91
18434,1888,538,901,156,19.14,2,0.20,1.91
18435,1171,187,477,370,13.12,5,0.20,2.13
18436,890,273,918,498,241.57,2,0.20,-15.10
18437,890,273,918,499,241.57,2,0.20,-15.10
18438,890,273,918,500,241.57,2,0.20,-15.10
18439,890,273,918,501,241.57,2,0.20,-15.10
18440,890,273,918,502,241.57,2,0.20,-15.10
18441,890,273,918,503,241.57,2,0.20,-15.10
18442,890,273,1300,502,479.92,2,0.20,41.99
18443,890,273,1300,498,479.92,2,0.20,41.99
18444,890,273,1300,499,479.92,2,0.20,41.99
18445,890,273,1300,500,479.92,2,0.20,41.99
18446,890,273,1300,501,479.92,2,0.20,41.99
18447,890,273,1300,503,479.92,2,0.20,41.99
18448,1448,664,778,627,307.14,4,0.20,-11.52
18449,1448,664,778,628,307.14,4,0.20,-11.52
18450,1448,664,778,629,307.14,4,0.20,-11.52
18451,1448,664,1272,627,12.60,2,0.00,5.80
18452,1448,664,1272,628,12.60,2,0.00,5.80
18453,1448,664,1272,629,12.60,2,0.00,5.80
18454,1448,664,1016,627,159.98,2,0.00,57.59
18455,1448,664,1016,628,159.98,2,0.00,57.59
18456,1448,664,1016,629,159.98,2,0.00,57.59
18457,4280,152,1298,53,6.12,3,0.00,2.88
18458,4280,152,847,53,1184.72,4,0.00,106.62
18459,1960,49,305,264,45.96,2,0.00,13.79
18460,1960,49,305,266,45.96,2,0.00,13.79
18461,1960,49,305,263,45.96,2,0.00,13.79
18462,1960,49,305,265,45.96,2,0.00,13.79
18463,688,26,698,440,58.05,3,0.00,26.70
18464,688,26,1875,440,71.28,11,0.00,34.21
18465,4833,299,846,171,124.40,4,0.30,-21.33
18466,1136,346,1824,440,154.90,5,0.00,69.71
18467,1136,346,442,440,1871.88,12,0.00,561.56
18468,2142,235,494,156,16.19,2,0.60,-6.88
18469,2142,235,494,153,16.19,2,0.60,-6.88
18470,2142,235,494,154,16.19,2,0.60,-6.88
18471,2142,235,494,155,16.19,2,0.60,-6.88
18472,1764,6,131,158,18.94,3,0.20,-3.79
18473,1764,6,1550,158,12.67,3,0.20,-3.17
18474,1764,6,214,158,5.04,2,0.20,1.76
18475,801,746,164,8,8.45,2,0.20,2.96
18476,801,746,164,9,8.45,2,0.20,2.96
18477,801,746,164,10,8.45,2,0.20,2.96
18478,801,746,1621,8,20.39,2,0.80,-53.01
18479,801,746,1621,9,20.39,2,0.80,-53.01
18480,801,746,1621,10,20.39,2,0.80,-53.01
18481,1398,687,1782,501,9.96,2,0.00,4.88
18482,1398,687,1782,502,9.96,2,0.00,4.88
18483,1398,687,1782,503,9.96,2,0.00,4.88
18484,1398,687,1782,500,9.96,2,0.00,4.88
18485,1398,687,1782,499,9.96,2,0.00,4.88
18486,1398,687,1782,498,9.96,2,0.00,4.88
18487,3515,114,622,396,320.64,4,0.00,89.78
18488,3515,114,1085,396,52.00,4,0.00,23.40
18489,50,454,709,263,25.58,2,0.20,8.95
18490,50,454,709,264,25.58,2,0.20,8.95
18491,50,454,709,265,25.58,2,0.20,8.95
18492,50,454,709,266,25.58,2,0.20,8.95
18493,50,454,743,263,464.00,5,0.00,134.56
18494,50,454,743,264,464.00,5,0.00,134.56
18495,50,454,743,265,464.00,5,0.00,134.56
18496,50,454,743,266,464.00,5,0.00,134.56
18497,50,454,872,266,235.95,3,0.00,77.86
18498,50,454,872,265,235.95,3,0.00,77.86
18499,50,454,872,264,235.95,3,0.00,77.86
18500,50,454,872,263,235.95,3,0.00,77.86
18501,50,454,1781,266,39.96,4,0.00,17.98
18502,50,454,1781,265,39.96,4,0.00,17.98
18503,50,454,1781,264,39.96,4,0.00,17.98
18504,50,454,1781,263,39.96,4,0.00,17.98
18505,3845,397,726,280,18.53,4,0.70,-12.35
18506,1371,434,972,629,17.90,2,0.00,3.40
18507,1371,434,972,627,17.90,2,0.00,3.40
18508,1371,434,972,628,17.90,2,0.00,3.40
18509,1371,434,472,627,81.96,2,0.00,0.00
18510,1371,434,472,628,81.96,2,0.00,0.00
18511,1371,434,472,629,81.96,2,0.00,0.00
18512,1377,753,1379,457,272.74,3,0.20,-64.77
18513,1377,753,1727,457,18.50,4,0.20,6.70
18514,1377,753,1378,457,441.92,2,0.20,49.72
18515,1377,753,855,457,127.76,6,0.70,-191.65
18516,15,223,1715,611,166.44,3,0.00,79.89
18517,15,223,1662,611,166.44,3,0.00,79.89
18518,2271,482,1696,503,13.38,2,0.00,6.15
18519,2271,482,1696,498,13.38,2,0.00,6.15
18520,2271,482,1696,499,13.38,2,0.00,6.15
18521,2271,482,1696,500,13.38,2,0.00,6.15
18522,2271,482,1696,501,13.38,2,0.00,6.15
18523,2271,482,1696,502,13.38,2,0.00,6.15
18524,4993,529,926,412,24.00,2,0.20,-2.70
18525,3248,130,1446,287,24.45,4,0.20,8.86
18526,1729,193,1470,493,6.16,2,0.00,2.96
18527,1729,193,754,493,915.14,4,0.20,102.95
18528,1729,193,1730,493,8.56,2,0.00,3.85
18529,1729,193,1719,493,97.82,2,0.00,45.98
18530,4166,188,1762,598,31.10,6,0.20,11.28
18531,4166,188,300,598,11.18,1,0.20,0.84
18532,1443,277,230,403,5.04,2,0.20,1.76
18533,2640,195,1582,2,242.18,4,0.60,-302.72
18534,2566,378,746,304,337.18,2,0.40,-118.01
18535,2566,378,746,305,337.18,2,0.40,-118.01
18536,2566,378,746,306,337.18,2,0.40,-118.01
18537,2566,378,746,307,337.18,2,0.40,-118.01
18538,3158,457,1165,570,13.34,6,0.20,1.00
18539,3158,457,1082,570,76.75,6,0.20,10.55
18540,3158,457,1082,570,102.34,8,0.20,14.07
18541,3158,457,1691,570,10.32,2,0.20,3.74
18542,3158,457,608,570,47.32,7,0.20,5.92
18543,3158,457,1526,570,23.38,3,0.20,7.01
18544,3158,457,586,570,16.72,5,0.20,3.34
18545,3158,457,629,570,16.72,5,0.20,3.34
18546,3158,457,494,570,16.19,1,0.20,4.66
18547,1902,367,1763,479,32.40,5,0.00,15.55
18548,2449,775,1146,325,19.89,9,0.00,5.37
18549,2449,775,1344,325,399.98,2,0.00,171.99
18550,2449,775,891,325,343.85,5,0.00,137.54
18551,2449,775,1735,325,106.32,3,0.00,49.97
18552,3313,562,1689,263,13.92,3,0.20,4.35
18553,3313,562,1689,264,13.92,3,0.20,4.35
18554,3313,562,1689,265,13.92,3,0.20,4.35
18555,3313,562,1689,266,13.92,3,0.20,4.35
18556,3303,274,915,315,82.40,5,0.00,40.38
18557,3303,274,1887,315,6.24,2,0.00,3.06
18558,3303,274,1708,315,447.84,8,0.00,219.44
18559,3303,274,1737,315,447.84,8,0.00,219.44
18560,3376,189,313,435,272.05,7,0.20,30.61
18561,3376,189,697,435,1614.58,6,0.70,-1237.85
18562,3376,189,1533,435,24.32,5,0.20,9.12
18563,3376,189,1066,435,1.58,2,0.20,0.48
18564,3376,189,594,435,31.98,1,0.20,0.00
18565,3376,189,458,435,14.76,5,0.20,4.80
18566,3376,189,861,435,423.65,2,0.20,47.66
18567,1143,242,1713,153,76.64,2,0.20,26.82
18568,1143,242,1713,154,76.64,2,0.20,26.82
18569,1143,242,1713,155,76.64,2,0.20,26.82
18570,1143,242,1713,156,76.64,2,0.20,26.82
18571,4389,464,1515,140,4.46,1,0.20,1.67
18572,4389,464,1515,141,4.46,1,0.20,1.67
18573,4389,464,1515,142,4.46,1,0.20,1.67
18574,4389,464,269,140,3.96,10,0.80,-6.93
18575,4389,464,269,141,3.96,10,0.80,-6.93
18576,4389,464,269,142,3.96,10,0.80,-6.93
18577,1891,641,880,532,715.64,2,0.00,178.91
18578,1891,641,880,533,715.64,2,0.00,178.91
18579,1891,641,880,534,715.64,2,0.00,178.91
18580,2472,647,841,509,268.70,3,0.20,6.72
18581,2472,647,1368,509,21.92,8,0.00,5.92
18582,2472,647,73,509,48.72,3,0.00,7.31
18583,2472,647,1200,509,205.67,2,0.15,-12.10
18584,2761,637,570,31,30.34,2,0.60,-31.86
18585,4745,380,995,278,25.70,2,0.20,1.93
18586,4106,715,823,263,3404.50,5,0.00,1668.21
18587,4106,715,823,264,3404.50,5,0.00,1668.21
18588,4106,715,823,265,3404.50,5,0.00,1668.21
18589,4106,715,823,266,3404.50,5,0.00,1668.21
18590,4106,715,974,264,101.34,3,0.00,8.11
18591,4106,715,974,266,101.34,3,0.00,8.11
18592,4106,715,974,265,101.34,3,0.00,8.11
18593,4106,715,974,263,101.34,3,0.00,8.11
18594,941,612,765,304,344.37,4,0.30,-93.47
18595,941,612,765,305,344.37,4,0.30,-93.47
18596,941,612,765,306,344.37,4,0.30,-93.47
18597,941,612,765,307,344.37,4,0.30,-93.47
18598,2819,407,899,148,30.38,1,0.20,3.80
18599,1490,408,266,529,22.85,2,0.20,7.43
18600,1490,408,266,530,22.85,2,0.20,7.43
18601,1490,408,266,531,22.85,2,0.20,7.43
18602,3592,215,593,205,38.62,2,0.00,10.81
18603,3592,215,1096,205,59.98,2,0.00,10.80
18604,2969,399,235,214,174.30,3,0.00,81.92
18605,2969,399,914,214,174.30,3,0.00,81.92
18606,3485,596,1649,343,383.96,5,0.20,38.40
18607,3485,596,1681,343,15.57,3,0.70,-11.42
18608,2101,655,249,448,22.32,4,0.00,10.71
18609,2101,655,136,448,103.60,7,0.00,51.80
18610,3202,421,1063,266,2.97,3,0.00,1.34
18611,3202,421,1063,265,2.97,3,0.00,1.34
18612,3202,421,1063,264,2.97,3,0.00,1.34
18613,3202,421,1063,263,2.97,3,0.00,1.34
18614,3202,421,159,263,569.99,1,0.00,171.00
18615,3202,421,159,264,569.99,1,0.00,171.00
18616,3202,421,159,265,569.99,1,0.00,171.00
18617,3202,421,159,266,569.99,1,0.00,171.00
18618,3202,421,1605,263,50.97,3,0.00,9.17
18619,3202,421,1605,264,50.97,3,0.00,9.17
18620,3202,421,1605,265,50.97,3,0.00,9.17
18621,3202,421,1605,266,50.97,3,0.00,9.17
18622,4145,279,1394,140,298.12,6,0.30,-4.26
18623,4145,279,1394,141,298.12,6,0.30,-4.26
18624,4145,279,1394,142,298.12,6,0.30,-4.26
18625,2015,188,1137,263,59.52,3,0.00,17.86
18626,2015,188,1137,266,59.52,3,0.00,17.86
18627,2015,188,1137,265,59.52,3,0.00,17.86
18628,2015,188,1137,264,59.52,3,0.00,17.86
18629,4714,494,329,598,230.28,3,0.20,23.03
18630,4714,494,1738,598,105.52,5,0.20,34.29
18631,4115,635,1516,469,23.36,2,0.00,11.68
18632,4115,635,1236,469,71.98,3,0.20,9.00
18633,4115,635,1796,469,8.56,2,0.00,3.85
18634,4115,635,1671,469,13.92,3,0.20,4.87
18635,4115,635,1432,469,2518.29,9,0.00,654.76
18636,4115,635,1505,469,540.57,3,0.00,140.55
18637,4115,635,716,469,221.06,8,0.20,77.37
18638,2417,211,779,529,81.42,2,0.20,-9.16
18639,2417,211,781,529,81.42,2,0.20,-9.16
18640,2417,211,779,530,81.42,2,0.20,-9.16
18641,2417,211,781,530,81.42,2,0.20,-9.16
18642,2417,211,779,531,81.42,2,0.20,-9.16
18643,2417,211,781,531,81.42,2,0.20,-9.16
18644,2417,211,1588,531,134.80,10,0.00,35.05
18645,2417,211,1588,530,134.80,10,0.00,35.05
18646,2417,211,1588,529,134.80,10,0.00,35.05
18647,3488,314,1684,140,39.58,9,0.80,-59.37
18648,3488,314,1684,141,39.58,9,0.80,-59.37
18649,3488,314,1684,142,39.58,9,0.80,-59.37
18650,3488,314,1524,140,44.69,7,0.20,5.03
18651,3488,314,1524,141,44.69,7,0.20,5.03
18652,3488,314,1524,142,44.69,7,0.20,5.03
18653,3488,314,1160,140,31.74,2,0.20,2.38
18654,3488,314,1160,141,31.74,2,0.20,2.38
18655,3488,314,1160,142,31.74,2,0.20,2.38
18656,3488,314,1683,141,40.98,5,0.80,-65.57
18657,3488,314,1683,140,40.98,5,0.80,-65.57
18658,3488,314,1683,142,40.98,5,0.80,-65.57
18659,3488,314,1667,140,3.17,3,0.80,-5.07
18660,3488,314,1667,141,3.17,3,0.80,-5.07
18661,3488,314,1667,142,3.17,3,0.80,-5.07
18662,386,691,1296,145,18.84,5,0.20,-3.53
18663,386,691,810,145,362.25,6,0.30,0.00
18664,386,691,482,145,63.55,6,0.60,-34.95
18665,386,691,644,145,129.55,3,0.20,-22.67
18666,1409,422,85,263,5.98,2,0.20,2.24
18667,1409,422,85,264,5.98,2,0.20,2.24
18668,1409,422,85,265,5.98,2,0.20,2.24
18669,1409,422,85,266,5.98,2,0.20,2.24
18670,1409,422,50,266,861.76,4,0.00,249.91
18671,1409,422,1404,266,861.76,4,0.00,249.91
18672,1409,422,1404,265,861.76,4,0.00,249.91
18673,1409,422,50,265,861.76,4,0.00,249.91
18674,1409,422,50,264,861.76,4,0.00,249.91
18675,1409,422,1404,263,861.76,4,0.00,249.91
18676,1409,422,1404,264,861.76,4,0.00,249.91
18677,1409,422,50,263,861.76,4,0.00,249.91
18678,466,421,1370,232,66.96,4,0.00,2.68
18679,466,421,1887,232,6.24,2,0.00,3.06
18680,3438,309,755,472,435.17,4,0.20,-59.84
18681,3438,309,1531,472,14.90,5,0.00,6.85
18682,3438,309,879,472,15.80,4,0.00,4.11
18683,3438,309,484,472,72.90,5,0.00,26.97
18684,3438,309,953,472,206.35,3,0.20,5.16
18685,3438,309,1499,472,7.99,1,0.20,2.70
18686,2908,378,1595,354,81.36,5,0.20,-19.32
18687,2908,378,911,354,20.23,8,0.70,-16.19
18688,2908,378,56,354,389.06,4,0.20,48.63
18689,2908,378,1863,354,20.74,4,0.20,7.26
18690,2908,378,1852,354,41.47,8,0.20,14.52
18691,1309,73,1340,498,33.36,4,0.00,16.68
18692,1309,73,1340,499,33.36,4,0.00,16.68
18693,1309,73,1340,500,33.36,4,0.00,16.68
18694,1309,73,1340,501,33.36,4,0.00,16.68
18695,1309,73,1340,502,33.36,4,0.00,16.68
18696,1309,73,1340,503,33.36,4,0.00,16.68
18697,2590,173,391,560,90.88,3,0.70,-190.85
18698,2590,173,1891,560,15.99,1,0.20,-3.00
18699,2590,173,774,560,120.78,1,0.20,13.59
18700,4408,723,437,304,519.79,4,0.40,-112.62
18701,4408,723,437,305,519.79,4,0.40,-112.62
18702,4408,723,437,307,519.79,4,0.40,-112.62
18703,4408,723,437,306,519.79,4,0.40,-112.62
18704,4408,723,1418,307,31.18,3,0.20,-5.46
18705,4408,723,1418,304,31.18,3,0.20,-5.46
18706,4408,723,1418,305,31.18,3,0.20,-5.46
18707,4408,723,1418,306,31.18,3,0.20,-5.46
18708,4408,723,1869,304,10.37,2,0.20,3.63
18709,4408,723,1869,305,10.37,2,0.20,3.63
18710,4408,723,1869,306,10.37,2,0.20,3.63
18711,4408,723,1869,307,10.37,2,0.20,3.63
18712,4408,723,239,307,2.72,2,0.70,-1.91
18713,4408,723,239,304,2.72,2,0.70,-1.91
18714,4408,723,239,305,2.72,2,0.70,-1.91
18715,4408,723,239,306,2.72,2,0.70,-1.91
18716,4408,723,1578,304,254.35,3,0.20,0.00
18717,4408,723,1578,305,254.35,3,0.20,0.00
18718,4408,723,1578,306,254.35,3,0.20,0.00
18719,4408,723,1578,307,254.35,3,0.20,0.00
18720,4408,723,242,304,3.76,3,0.70,-2.76
18721,4408,723,242,305,3.76,3,0.70,-2.76
18722,4408,723,242,306,3.76,3,0.70,-2.76
18723,4408,723,242,307,3.76,3,0.70,-2.76
18724,4408,723,1826,304,10.27,3,0.20,3.21
18725,4408,723,1826,305,10.27,3,0.20,3.21
18726,4408,723,1826,306,10.27,3,0.20,3.21
18727,4408,723,1826,307,10.27,3,0.20,3.21
18728,760,374,1405,397,659.97,3,0.00,197.99
18729,760,374,788,397,113.73,3,0.00,32.98
18730,981,139,250,499,5.10,1,0.20,1.66
18731,981,139,250,500,5.10,1,0.20,1.66
18732,981,139,250,501,5.10,1,0.20,1.66
18733,981,139,250,502,5.10,1,0.20,1.66
18734,981,139,250,503,5.10,1,0.20,1.66
18735,981,139,250,498,5.10,1,0.20,1.66
18736,57,199,1093,153,16.45,2,0.20,5.55
18737,57,199,1093,154,16.45,2,0.20,5.55
18738,57,199,1093,155,16.45,2,0.20,5.55
18739,57,199,1093,156,16.45,2,0.20,5.55
18740,173,670,958,240,81.92,4,0.00,22.12
18741,173,670,505,240,254.90,5,0.00,76.47
18742,3850,250,1532,9,15.12,5,0.20,4.91
18743,3850,250,1532,10,15.12,5,0.20,4.91
18744,3850,250,1532,8,15.12,5,0.20,4.91
18745,3850,250,1169,9,7.87,3,0.20,0.89
18746,3850,250,1169,10,7.87,3,0.20,0.89
18747,3850,250,1169,8,7.87,3,0.20,0.89
18748,2495,245,1372,628,8.32,5,0.20,2.81
18749,2495,245,1372,629,8.32,5,0.20,2.81
18750,2495,245,1372,627,8.32,5,0.20,2.81
18751,2287,600,1893,260,89.95,5,0.00,43.18
18752,4563,503,1272,191,25.20,4,0.00,11.59
18753,4563,503,227,191,37.59,3,0.00,17.67
18754,4563,503,1278,191,14.97,1,0.00,4.19
18755,4563,503,1063,191,1.98,2,0.00,0.89
18756,2226,787,724,334,39.94,4,0.70,-26.62
18757,2226,787,1645,334,18.46,2,0.20,2.31
18758,4497,536,1672,556,4.90,3,0.70,-3.43
18759,4497,536,1435,556,145.76,6,0.70,-247.80
18760,4497,536,1668,556,9.61,6,0.70,-7.37
18761,4748,171,1101,530,199.75,5,0.00,87.89
18762,4748,171,1101,531,199.75,5,0.00,87.89
18763,4748,171,1101,529,199.75,5,0.00,87.89
18764,4748,171,431,530,1673.18,12,0.20,20.91
18765,4748,171,431,531,1673.18,12,0.20,20.91
18766,4748,171,431,529,1673.18,12,0.20,20.91
18767,4304,91,596,628,12.18,7,0.00,3.90
18768,4304,91,596,629,12.18,7,0.00,3.90
18769,4304,91,596,627,12.18,7,0.00,3.90
18770,4304,91,830,627,57.68,4,0.00,19.03
18771,4304,91,830,628,57.68,4,0.00,19.03
18772,4304,91,830,629,57.68,4,0.00,19.03
18773,4460,638,443,54,263.96,4,0.00,76.55
18774,939,417,1029,503,299.94,6,0.00,128.97
18775,939,417,1029,502,299.94,6,0.00,128.97
18776,939,417,1029,501,299.94,6,0.00,128.97
18777,939,417,1029,500,299.94,6,0.00,128.97
18778,939,417,1029,499,299.94,6,0.00,128.97
18779,939,417,1029,498,299.94,6,0.00,128.97
18780,939,417,1522,503,25.76,7,0.00,0.52
18781,939,417,1522,502,25.76,7,0.00,0.52
18782,939,417,1522,501,25.76,7,0.00,0.52
18783,939,417,1522,500,25.76,7,0.00,0.52
18784,939,417,1522,499,25.76,7,0.00,0.52
18785,939,417,1522,498,25.76,7,0.00,0.52
18786,527,43,438,227,271.90,2,0.00,78.85
18787,527,43,1002,227,45.84,3,0.00,15.59
18788,527,43,1632,227,9.82,2,0.00,3.24
18789,2311,539,135,622,93.36,12,0.00,0.93
18790,938,43,1603,119,541.24,4,0.00,5.41
18791,938,43,540,119,106.32,3,0.00,49.97
18792,938,43,861,119,1323.90,5,0.00,383.93
18793,346,616,1738,306,126.62,6,0.20,41.15
18794,346,616,1738,307,126.62,6,0.20,41.15
18795,346,616,1738,305,126.62,6,0.20,41.15
18796,346,616,1738,304,126.62,6,0.20,41.15
18797,4426,412,794,556,125.94,7,0.20,15.74
18798,3198,773,693,263,663.92,5,0.20,207.48
18799,3198,773,693,264,663.92,5,0.20,207.48
18800,3198,773,693,265,663.92,5,0.20,207.48
18801,3198,773,693,266,663.92,5,0.20,207.48
18802,3198,773,926,263,120.00,8,0.00,13.20
18803,3198,773,926,264,120.00,8,0.00,13.20
18804,3198,773,926,265,120.00,8,0.00,13.20
18805,3198,773,926,266,120.00,8,0.00,13.20
18806,3198,773,67,263,3.29,1,0.00,1.48
18807,3198,773,67,264,3.29,1,0.00,1.48
18808,3198,773,67,265,3.29,1,0.00,1.48
18809,3198,773,67,266,3.29,1,0.00,1.48
18810,3198,773,556,265,18.84,3,0.00,6.03
18811,3198,773,556,266,18.84,3,0.00,6.03
18812,3198,773,556,264,18.84,3,0.00,6.03
18813,3198,773,556,263,18.84,3,0.00,6.03
18814,4265,572,1188,288,60.67,6,0.20,12.89
18815,4265,572,1139,288,30.82,9,0.20,2.70
18816,3090,68,1254,506,52.79,1,0.20,4.62
18817,4141,577,341,106,83.90,10,0.00,20.98
18818,4141,577,110,106,11.76,2,0.00,5.76
18819,365,323,52,140,4.99,3,0.80,-12.98
18820,365,323,52,141,4.99,3,0.80,-12.98
18821,365,323,52,142,4.99,3,0.80,-12.98
18822,365,323,937,141,87.92,5,0.20,29.67
18823,365,323,937,140,87.92,5,0.20,29.67
18824,365,323,937,142,87.92,5,0.20,29.67
18825,365,323,853,140,657.93,5,0.30,-93.99
