ORDER_KEY,SOURCE_ORDER_ID,ORDER_DATE,SHIP_DATE,SHIPMODE_ID
3829,CA-2017-151358,2017-08-18,2017-08-22,4
3830,CA-2017-151428,2017-09-21,2017-09-26,4
3831,CA-2017-151484,2017-04-20,2017-04-23,1
3832,CA-2017-151596,2017-10-08,2017-10-11,1
3833,CA-2017-151750,2017-01-01,2017-01-05,4
3834,CA-2017-151799,2017-12-14,2017-12-18,4
3835,CA-2017-151855,2017-05-27,2017-06-03,4
3836,CA-2017-151911,2017-04-30,2017-05-05,3
3837,CA-2017-151981,2017-08-06,2017-08-12,4
3838,CA-2017-152079,2017-01-20,2017-01-21,1
3839,CA-2017-152093,2017-09-10,2017-09-15,4
3840,CA-2017-152135,2017-03-16,2017-03-18,3
3841,CA-2017-152142,2017-11-14,2017-11-19,4
3842,CA-2017-152198,2017-09-09,2017-09-10,1
3843,CA-2017-152205,2017-09-28,2017-10-05,4
3844,CA-2017-152226,2017-05-12,2017-05-16,4
3845,CA-2017-152261,2017-03-02,2017-03-06,4
3846,CA-2017-152275,2017-10-01,2017-10-08,4
3847,CA-2017-152310,2017-08-12,2017-08-19,4
3848,CA-2017-152436,2017-12-08,2017-12-10,3
3849,CA-2017-152485,2017-09-04,2017-09-08,4
3850,CA-2017-152499,2017-01-22,2017-01-25,3
3851,CA-2017-152583,2017-10-30,2017-10-30,2
3852,CA-2017-152660,2017-12-04,2017-12-09,4
3853,CA-2017-152695,2017-12-10,2017-12-10,2
3854,CA-2017-152702,2017-10-12,2017-10-16,4
3855,CA-2017-152709,2017-10-07,2017-10-12,4
3856,CA-2017-152737,2017-11-07,2017-11-12,4
3857,CA-2017-152786,2017-03-12,2017-03-17,4
3858,CA-2017-152807,2017-10-30,2017-11-03,4
3859,CA-2017-152856,2017-09-08,2017-09-10,3
3860,CA-2017-152912,2017-11-09,2017-11-12,3
3861,CA-2017-152926,2017-10-02,2017-10-04,3
3862,CA-2017-152933,2017-10-12,2017-10-16,4
3863,CA-2017-152961,2017-01-15,2017-01-19,4
3864,CA-2017-152968,2017-05-26,2017-05-30,4
3865,CA-2017-152975,2017-09-14,2017-09-16,1
3866,CA-2017-153045,2017-01-19,2017-01-24,3
3867,CA-2017-153080,2017-05-22,2017-05-25,3
3868,CA-2017-153227,2017-12-04,2017-12-06,1
3869,CA-2017-153339,2017-11-03,2017-11-05,3
3870,CA-2017-153654,2017-11-24,2017-11-26,3
3871,CA-2017-153787,2017-05-19,2017-05-23,4
3872,CA-2017-153822,2017-09-19,2017-09-25,4
3873,CA-2017-153843,2017-03-13,2017-03-15,1
3874,CA-2017-153871,2017-12-11,2017-12-17,4
3875,CA-2017-154011,2017-06-19,2017-06-26,4
3876,CA-2017-154039,2017-02-17,2017-02-22,4
3877,CA-2017-154074,2017-08-31,2017-09-02,3
3878,CA-2017-154088,2017-11-12,2017-11-17,4
3879,CA-2017-154102,2017-02-06,2017-02-13,4
3880,CA-2017-154109,2017-11-06,2017-11-11,4
3881,CA-2017-154116,2017-12-15,2017-12-19,4
3882,CA-2017-154123,2017-11-20,2017-11-25,4
3883,CA-2017-154137,2017-11-11,2017-11-17,4
3884,CA-2017-154214,2017-03-20,2017-03-25,3
3885,CA-2017-154410,2017-10-21,2017-10-24,1
3886,CA-2017-154466,2017-01-01,2017-01-02,1
3887,CA-2017-154501,2017-04-30,2017-05-05,4
3888,CA-2017-154676,2017-08-05,2017-08-08,1
3889,CA-2017-154718,2017-01-19,2017-01-23,3
3890,CA-2017-154732,2017-11-05,2017-11-07,1
3891,CA-2017-154760,2017-01-09,2017-01-13,4
3892,CA-2017-154809,2017-02-13,2017-02-17,4
3893,CA-2017-154816,2017-11-06,2017-11-10,4
3894,CA-2017-154907,2017-03-31,2017-04-04,4
3895,CA-2017-154935,2017-12-24,2017-12-29,4
3896,CA-2017-154949,2017-10-15,2017-10-19,4
3897,CA-2017-155047,2017-08-27,2017-08-30,1
3898,CA-2017-155075,2017-12-02,2017-12-09,4
3899,CA-2017-155089,2017-12-02,2017-12-06,4
3900,CA-2017-155152,2017-07-07,2017-07-09,3
3901,CA-2017-155159,2017-11-25,2017-11-29,3
3902,CA-2017-155292,2017-10-30,2017-11-01,1
3903,CA-2017-155362,2017-12-17,2017-12-21,4
3904,CA-2017-155376,2017-12-22,2017-12-27,4
3905,CA-2017-155460,2017-04-13,2017-04-15,1
3906,CA-2017-155558,2017-10-26,2017-11-02,4
3907,CA-2017-155607,2017-11-26,2017-11-30,4
3908,CA-2017-155621,2017-11-08,2017-11-13,4
3909,CA-2017-155642,2017-05-18,2017-05-22,4
3910,CA-2017-155698,2017-03-08,2017-03-11,1
3911,CA-2017-155705,2017-08-21,2017-08-23,3
3912,CA-2017-155712,2017-03-02,2017-03-08,4
3913,CA-2017-155740,2017-07-30,2017-08-02,1
3914,CA-2017-155824,2017-03-10,2017-03-15,4
3915,CA-2017-155873,2017-06-16,2017-06-21,4
3916,CA-2017-155880,2017-03-25,2017-03-31,4
3917,CA-2017-155929,2017-09-09,2017-09-13,4
3918,CA-2017-155936,2017-06-22,2017-06-29,4
3919,CA-2017-155957,2017-11-26,2017-11-30,4
3920,CA-2017-155985,2017-03-23,2017-03-25,1
3921,CA-2017-156139,2016-12-31,2017-01-06,4
3922,CA-2017-156237,2017-09-14,2017-09-15,1
3923,CA-2017-156272,2017-03-21,2017-03-27,4
3924,CA-2017-156363,2017-10-22,2017-10-28,4
3925,CA-2017-156391,2017-09-26,2017-09-28,1
3926,CA-2017-156412,2017-12-04,2017-12-08,4
3927,CA-2017-156622,2017-11-23,2017-11-26,1
3928,CA-2017-156664,2017-12-18,2017-12-23,4
3929,CA-2017-156720,2017-12-30,2018-01-03,4
3930,CA-2017-156769,2017-05-06,2017-05-09,1
3931,CA-2017-156776,2017-08-07,2017-08-11,4
3932,CA-2017-156818,2017-07-11,2017-07-13,3
3933,CA-2017-156895,2017-05-08,2017-05-12,4
3934,CA-2017-156951,2017-10-01,2017-10-08,4
3935,CA-2017-156958,2017-12-05,2017-12-06,1
3936,CA-2017-157091,2017-06-26,2017-07-01,4
3937,CA-2017-157112,2017-04-23,2017-04-26,1
3938,CA-2017-157196,2017-11-05,2017-11-09,4
3939,CA-2017-157252,2017-01-20,2017-01-23,3
3940,CA-2017-157273,2017-01-30,2017-02-02,1
3941,CA-2017-157350,2017-08-26,2017-09-01,4
3942,CA-2017-157413,2017-06-01,2017-06-06,4
3943,CA-2017-157420,2017-11-21,2017-11-21,2
3944,CA-2017-157448,2017-11-16,2017-11-20,4
3945,CA-2017-157469,2017-12-02,2017-12-07,4
3946,CA-2017-157483,2017-11-11,2017-11-18,4
3947,CA-2017-157651,2017-12-10,2017-12-14,4
3948,CA-2017-157672,2017-10-05,2017-10-07,1
3949,CA-2017-157833,2017-06-17,2017-06-20,1
3950,CA-2017-157854,2017-04-08,2017-04-15,4
3951,CA-2017-157903,2017-04-04,2017-04-08,4
3952,CA-2017-157931,2017-09-17,2017-09-22,3
3953,CA-2017-157966,2017-03-13,2017-03-13,2
3954,CA-2017-157980,2017-12-07,2017-12-09,1
3955,CA-2017-157987,2017-09-02,2017-09-06,4
3956,CA-2017-158036,2017-09-08,2017-09-14,4
3957,CA-2017-158071,2017-06-10,2017-06-15,4
3958,CA-2017-158106,2017-06-04,2017-06-10,4
3959,CA-2017-158120,2017-11-17,2017-11-21,4
3960,CA-2017-158169,2017-08-12,2017-08-15,1
3961,CA-2017-158246,2017-11-09,2017-11-11,1
3962,CA-2017-158344,2017-08-07,2017-08-11,4
3963,CA-2017-158379,2017-09-22,2017-09-26,3
3964,CA-2017-158386,2017-10-16,2017-10-21,4
3965,CA-2017-158407,2017-06-04,2017-06-10,4
3966,CA-2017-158561,2017-11-11,2017-11-16,3
3967,CA-2017-158673,2017-12-29,2018-01-04,4
3968,CA-2017-158722,2017-10-20,2017-10-26,4
3969,CA-2017-158729,2017-12-19,2017-12-21,1
3970,CA-2017-158736,2017-12-18,2017-12-24,4
3971,CA-2017-158743,2017-10-20,2017-10-27,4
3972,CA-2017-158876,2017-11-19,2017-11-21,3
3973,CA-2017-158883,2017-06-02,2017-06-03,2
3974,CA-2017-158953,2017-06-04,2017-06-08,4
3975,CA-2017-158967,2017-12-10,2017-12-12,1
3976,CA-2017-159100,2017-10-16,2017-10-21,4
3977,CA-2017-159107,2017-06-24,2017-06-26,3
3978,CA-2017-159135,2017-11-04,2017-11-08,4
3979,CA-2017-159149,2017-02-17,2017-02-19,1
3980,CA-2017-159156,2017-11-13,2017-11-16,1
3981,CA-2017-159226,2017-04-25,2017-04-27,3
3982,CA-2017-159282,2017-10-16,2017-10-21,4
3983,CA-2017-159352,2017-03-12,2017-03-17,4
3984,CA-2017-159366,2017-01-07,2017-01-10,1
3985,CA-2017-159457,2017-10-19,2017-10-26,4
3986,CA-2017-159464,2017-05-18,2017-05-19,1
3987,CA-2017-159506,2017-11-27,2017-12-02,4
3988,CA-2017-159597,2017-11-09,2017-11-14,4
3989,CA-2017-159604,2017-04-14,2017-04-15,1
3990,CA-2017-159667,2017-11-09,2017-11-13,4
3991,CA-2017-159688,2017-05-07,2017-05-12,4
3992,CA-2017-159793,2017-08-25,2017-08-29,4
3993,CA-2017-159884,2017-08-31,2017-09-05,4
3994,CA-2017-159954,2017-09-10,2017-09-14,4
3995,CA-2017-160017,2017-09-28,2017-10-02,4
3996,CA-2017-160031,2017-12-04,2017-12-07,3
3997,CA-2017-160045,2017-04-26,2017-04-27,1
3998,CA-2017-160087,2017-03-18,2017-03-22,4
3999,CA-2017-160122,2017-11-18,2017-11-23,4
4000,CA-2017-160325,2017-09-24,2017-09-24,2
4001,CA-2017-160395,2016-12-31,2017-01-06,4
4002,CA-2017-160416,2017-11-13,2017-11-18,3
4003,CA-2017-160423,2017-01-21,2017-01-26,4
4004,CA-2017-160458,2017-05-27,2017-05-29,3
4005,CA-2017-160514,2017-11-12,2017-11-16,4
4006,CA-2017-160633,2017-11-16,2017-11-21,4
4007,CA-2017-160661,2017-10-28,2017-11-01,4
4008,CA-2017-160724,2017-05-05,2017-05-10,4
4009,CA-2017-160801,2017-09-19,2017-09-19,2
4010,CA-2017-160885,2017-12-02,2017-12-06,4
4011,CA-2017-160899,2017-08-11,2017-08-13,3
4012,CA-2017-160927,2017-01-29,2017-01-31,3
4013,CA-2017-160934,2017-01-15,2017-01-19,4
4014,CA-2017-160962,2017-04-28,2017-05-02,4
4015,CA-2017-160983,2017-10-29,2017-10-31,3
4016,CA-2017-161018,2017-11-09,2017-11-11,3
4017,CA-2017-161046,2017-03-05,2017-03-05,2
4018,CA-2017-161053,2017-09-22,2017-09-23,1
4019,CA-2017-161067,2017-09-03,2017-09-06,3
4020,CA-2017-161088,2017-05-25,2017-05-29,4
4021,CA-2017-161102,2017-07-31,2017-08-03,1
4022,CA-2017-161130,2017-11-03,2017-11-08,4
4023,CA-2017-161172,2017-03-16,2017-03-16,2
4024,CA-2017-161200,2017-08-06,2017-08-10,3
4025,CA-2017-161333,2017-02-02,2017-02-07,4
4026,CA-2017-161340,2017-05-28,2017-06-01,4
4027,CA-2017-161410,2017-06-26,2017-07-03,4
4028,CA-2017-161459,2017-11-25,2017-11-29,3
4029,CA-2017-161480,2017-12-25,2017-12-29,4
4030,CA-2017-161557,2017-09-03,2017-09-08,4
4031,CA-2017-161578,2017-12-16,2017-12-21,3
4032,CA-2017-161592,2017-04-06,2017-04-10,4
4033,CA-2017-161655,2017-05-13,2017-05-18,3
4034,CA-2017-161739,2017-11-10,2017-11-15,3
4035,CA-2017-161774,2017-05-14,2017-05-15,1
4036,CA-2017-161809,2017-01-20,2017-01-26,4
4037,CA-2017-161823,2017-09-03,2017-09-08,4
4038,CA-2017-161851,2017-04-15,2017-04-17,1
4039,CA-2017-161893,2017-01-23,2017-01-27,4
4040,CA-2017-161956,2017-08-27,2017-08-29,3
4041,CA-2017-161970,2017-09-22,2017-09-27,4
4042,CA-2017-161984,2017-04-10,2017-04-15,4
4043,CA-2017-162015,2017-07-11,2017-07-18,4
4044,CA-2017-162033,2017-03-26,2017-04-02,4
4045,CA-2017-162075,2017-03-18,2017-03-24,4
4046,CA-2017-162096,2017-11-10,2017-11-10,2
4047,CA-2017-162173,2017-10-26,2017-11-01,4
4048,CA-2017-162250,2017-11-24,2017-11-24,2
4049,CA-2017-162474,2017-03-13,2017-03-16,1
4050,CA-2017-162481,2017-09-25,2017-09-29,4
4051,CA-2017-162565,2017-12-11,2017-12-11,2
4052,CA-2017-162572,2017-09-25,2017-09-27,3
4053,CA-2017-162635,2017-10-09,2017-10-10,1
4054,CA-2017-162691,2017-08-01,2017-08-07,4
4055,CA-2017-162712,2017-06-18,2017-06-20,3
4056,CA-2017-162789,2017-09-22,2017-09-24,3
4057,CA-2017-162880,2017-12-25,2017-12-29,4
4058,CA-2017-162929,2017-11-19,2017-11-22,1
4059,CA-2017-162936,2017-08-18,2017-08-22,4
4060,CA-2017-162978,2017-05-04,2017-05-09,4
4061,CA-2017-163006,2017-06-30,2017-07-04,3
4062,CA-2017-163020,2017-09-15,2017-09-19,4
4063,CA-2017-163069,2017-08-18,2017-08-21,3
4064,CA-2017-163097,2017-08-27,2017-08-31,4
4065,CA-2017-163125,2017-10-09,2017-10-11,3
4066,CA-2017-163139,2017-12-01,2017-12-03,3
4067,CA-2017-163160,2017-10-13,2017-10-16,1
4068,CA-2017-163188,2017-11-07,2017-11-07,2
4069,CA-2017-163209,2017-05-03,2017-05-07,4
4070,CA-2017-163265,2017-02-16,2017-02-21,4
4071,CA-2017-163321,2017-08-07,2017-08-11,3
4072,CA-2017-163335,2017-09-24,2017-09-27,1
4073,CA-2017-163405,2017-12-21,2017-12-25,4
4074,CA-2017-163510,2017-12-25,2017-12-28,3
4075,CA-2017-163531,2017-06-26,2017-06-30,4
4076,CA-2017-163566,2017-08-03,2017-08-06,1
4077,CA-2017-163629,2017-11-17,2017-11-21,4
4078,CA-2017-163671,2017-12-24,2017-12-30,4
4079,CA-2017-163692,2017-09-07,2017-09-09,1
4080,CA-2017-163818,2017-10-04,2017-10-08,4
4081,CA-2017-163860,2017-12-28,2018-01-01,4
4082,CA-2017-163874,2017-11-10,2017-11-12,3
4083,CA-2017-163902,2017-03-02,2017-03-08,4
4084,CA-2017-163979,2017-12-28,2018-01-02,3
4085,CA-2017-164000,2017-12-18,2017-12-22,4
4086,CA-2017-164028,2017-11-24,2017-11-30,4
4087,CA-2017-164042,2017-05-23,2017-05-27,4
4088,CA-2017-164049,2017-11-02,2017-11-06,4
4089,CA-2017-164098,2017-01-26,2017-01-27,1
4090,CA-2017-164112,2017-06-30,2017-07-04,4
4091,CA-2017-164168,2017-11-12,2017-11-18,4
4092,CA-2017-164329,2017-01-30,2017-01-30,2
4093,CA-2017-164364,2017-11-12,2017-11-16,4
4094,CA-2017-164378,2017-07-15,2017-07-18,3
4095,CA-2017-164707,2017-02-18,2017-02-21,3
4096,CA-2017-164756,2017-09-18,2017-09-22,4
4097,CA-2017-164819,2017-10-15,2017-10-19,3
4098,CA-2017-164826,2017-12-28,2018-01-04,4
4099,CA-2017-164917,2017-12-02,2017-12-07,4
4100,CA-2017-164959,2017-07-11,2017-07-15,4
4101,CA-2017-165008,2017-09-15,2017-09-17,3
4102,CA-2017-165029,2017-11-26,2017-11-30,4
4103,CA-2017-165099,2017-12-11,2017-12-13,1
4104,CA-2017-165155,2017-09-21,2017-09-23,1
4105,CA-2017-165204,2017-11-13,2017-11-16,3
4106,CA-2017-165323,2017-06-17,2017-06-21,4
4107,CA-2017-165386,2017-08-03,2017-08-04,1
4108,CA-2017-165491,2017-03-20,2017-03-24,4
4109,CA-2017-165603,2017-10-17,2017-10-19,3
4110,CA-2017-165687,2017-11-17,2017-11-23,4
4111,CA-2017-165715,2017-12-02,2017-12-08,4
4112,CA-2017-165757,2017-06-22,2017-06-28,4
4113,CA-2017-165841,2017-12-21,2017-12-28,4
4114,CA-2017-165904,2017-04-07,2017-04-11,4
4115,CA-2017-166093,2017-08-17,2017-08-24,4
4116,CA-2017-166128,2017-04-11,2017-04-18,4
4117,CA-2017-166142,2017-07-15,2017-07-19,4
4118,CA-2017-166184,2017-03-24,2017-03-27,1
4119,CA-2017-166198,2017-04-21,2017-04-24,1
4120,CA-2017-166296,2017-03-13,2017-03-19,4
4121,CA-2017-166317,2017-09-22,2017-09-26,4
4122,CA-2017-166415,2017-02-19,2017-02-23,4
4123,CA-2017-166436,2017-11-24,2017-11-28,4
4124,CA-2017-166499,2017-03-19,2017-03-20,1
4125,CA-2017-166576,2017-05-16,2017-05-18,1
4126,CA-2017-166695,2017-05-20,2017-05-24,4
4127,CA-2017-166709,2017-11-17,2017-11-22,4
4128,CA-2017-166835,2017-11-12,2017-11-14,3
4129,CA-2017-166849,2017-04-20,2017-04-26,4
4130,CA-2017-166856,2017-09-18,2017-09-22,4
4131,CA-2017-166898,2017-09-11,2017-09-13,3
4132,CA-2017-166919,2017-11-23,2017-11-27,4
4133,CA-2017-166926,2017-12-01,2017-12-08,4
4134,CA-2017-166933,2017-04-24,2017-04-28,4
4135,CA-2017-167003,2017-05-23,2017-05-29,4
4136,CA-2017-167017,2017-11-23,2017-11-25,1
4137,CA-2017-167080,2017-06-10,2017-06-14,4
4138,CA-2017-167094,2017-10-21,2017-10-22,1
4139,CA-2017-167101,2017-03-24,2017-03-28,3
4140,CA-2017-167150,2017-12-10,2017-12-17,4
4141,CA-2017-167227,2017-11-02,2017-11-05,1
4142,CA-2017-167381,2017-09-22,2017-09-24,3
4143,CA-2017-167395,2017-12-02,2017-12-04,1
4144,CA-2017-167542,2017-08-13,2017-08-20,4
4145,CA-2017-167549,2017-07-25,2017-07-27,1
4146,CA-2017-167626,2017-09-03,2017-09-07,4
4147,CA-2017-167640,2017-03-06,2017-03-10,4
4148,CA-2017-167661,2017-10-05,2017-10-10,4
4149,CA-2017-167668,2017-05-06,2017-05-08,1
4150,CA-2017-167703,2017-02-03,2017-02-08,4
4151,CA-2017-167752,2017-01-15,2017-01-18,1
4152,CA-2017-167871,2017-11-18,2017-11-23,4
4153,CA-2017-167899,2017-05-21,2017-05-26,4
4154,CA-2017-167913,2017-07-30,2017-08-03,3
4155,CA-2017-167941,2017-11-06,2017-11-09,3
4156,CA-2017-167976,2017-11-11,2017-11-14,3
4157,CA-2017-168102,2017-04-24,2017-04-30,4
4158,CA-2017-168109,2017-07-03,2017-07-03,2
4159,CA-2017-168123,2017-03-05,2017-03-05,2
4160,CA-2017-168172,2017-08-06,2017-08-10,4
4161,CA-2017-168179,2017-11-02,2017-11-07,4
4162,CA-2017-168193,2017-03-06,2017-03-11,3
4163,CA-2017-168228,2017-04-27,2017-04-29,1
4164,CA-2017-168389,2017-12-11,2017-12-17,4
4165,CA-2017-168396,2017-08-03,2017-08-08,3
4166,CA-2017-168403,2017-09-09,2017-09-15,4
4167,CA-2017-168641,2017-11-24,2017-12-01,4
4168,CA-2017-168655,2017-10-12,2017-10-18,4
4169,CA-2017-168739,2017-05-29,2017-06-05,4
4170,CA-2017-168837,2017-10-14,2017-10-17,1
4171,CA-2017-168858,2017-11-19,2017-11-23,4
4172,CA-2017-168900,2017-05-04,2017-05-09,4
4173,CA-2017-168942,2017-08-01,2017-08-05,3
4174,CA-2017-169005,2017-11-02,2017-11-06,4
4175,CA-2017-169012,2017-07-10,2017-07-14,4
4176,CA-2017-169054,2017-04-22,2017-04-26,4
4177,CA-2017-169124,2017-07-03,2017-07-10,4
4178,CA-2017-169264,2017-08-14,2017-08-16,3
4179,CA-2017-169285,2017-03-21,2017-03-25,4
4180,CA-2017-169327,2017-09-02,2017-09-04,3
4181,CA-2017-169362,2017-10-12,2017-10-15,1
4182,CA-2017-169404,2017-04-09,2017-04-14,4
4183,CA-2017-169411,2017-12-24,2017-12-29,4
4184,CA-2017-169439,2017-09-09,2017-09-13,4
4185,CA-2017-169474,2017-02-04,2017-02-09,4
4186,CA-2017-169607,2017-10-12,2017-10-15,1
4187,CA-2017-169691,2017-06-15,2017-06-18,1
4188,CA-2017-169810,2017-07-25,2017-07-31,4
4189,CA-2017-169817,2017-09-21,2017-09-25,4
4190,CA-2017-169859,2017-12-14,2017-12-18,4
4191,CA-2017-169894,2017-11-24,2017-11-29,3
4192,CA-2017-169901,2017-06-15,2017-06-19,4
4193,CA-2017-169929,2017-09-25,2017-09-28,1
4194,CA-2017-169978,2017-12-24,2017-12-28,4
4195,CA-2017-169999,2017-06-19,2017-06-26,4
4196,US-2014-100279,2014-03-10,2014-03-14,4
4197,US-2014-100853,2014-09-14,2014-09-19,4
4198,US-2014-102071,2014-05-09,2014-05-15,4
4199,US-2014-102631,2014-12-13,2014-12-17,4
4200,US-2014-102715,2014-04-11,2014-04-13,3
4201,US-2014-103338,2014-03-11,2014-03-15,4
4202,US-2014-103905,2014-07-14,2014-07-20,4
4203,US-2014-104759,2014-03-31,2014-04-04,4
4204,US-2014-105137,2014-10-10,2014-10-10,2
4205,US-2014-105151,2014-03-30,2014-03-31,1
4206,US-2014-105767,2014-05-23,2014-05-27,4
4207,US-2014-106299,2014-08-02,2014-08-08,4
4208,US-2014-106334,2014-12-27,2015-01-02,4
4209,US-2014-106992,2014-09-19,2014-09-21,3
4210,US-2014-107405,2014-03-21,2014-03-25,4
4211,US-2014-107699,2014-05-19,2014-05-23,4
4212,US-2014-107993,2014-11-25,2014-11-30,4
4213,US-2014-109036,2014-12-20,2014-12-25,4
4214,US-2014-109162,2014-06-08,2014-06-12,4
4215,US-2014-109456,2014-10-16,2014-10-17,2
4216,US-2014-110674,2014-02-12,2014-02-18,4
4217,US-2014-111171,2014-12-26,2014-12-31,4
4218,US-2014-111353,2014-11-29,2014-12-06,4
4219,US-2014-112200,2014-11-22,2014-11-28,4
4220,US-2014-112564,2014-04-23,2014-04-24,1
4221,US-2014-112795,2014-08-23,2014-08-28,3
4222,US-2014-112872,2014-12-06,2014-12-11,3
4223,US-2014-112914,2014-09-25,2014-09-30,4
4224,US-2014-112949,2014-06-20,2014-06-27,4
4225,US-2014-112991,2014-12-10,2014-12-14,4
4226,US-2014-113124,2014-03-30,2014-04-05,4
4227,US-2014-114188,2014-05-20,2014-05-22,3
4228,US-2014-114377,2014-11-05,2014-11-05,2
4229,US-2014-115189,2014-12-30,2015-01-03,3
4230,US-2014-115196,2014-09-09,2014-09-13,4
4231,US-2014-115413,2014-08-26,2014-09-01,4
4232,US-2014-115987,2014-09-08,2014-09-13,3
4233,US-2014-117058,2014-05-27,2014-05-30,1
4234,US-2014-117135,2014-06-21,2014-06-23,3
4235,US-2014-117163,2014-01-27,2014-02-02,4
4236,US-2014-117170,2014-09-17,2014-09-24,4
4237,US-2014-117380,2014-03-28,2014-04-03,4
4238,US-2014-117744,2014-12-02,2014-12-06,4
4239,US-2014-117968,2014-08-05,2014-08-07,3
4240,US-2014-118486,2014-04-06,2014-04-08,1
4241,US-2014-118997,2014-04-08,2014-04-12,4
4242,US-2014-119081,2014-09-12,2014-09-19,4
4243,US-2014-119137,2014-07-23,2014-07-27,4
4244,US-2014-120175,2014-11-28,2014-12-03,4
4245,US-2014-120236,2014-09-03,2014-09-04,1
4246,US-2014-120313,2014-10-31,2014-11-02,3
4247,US-2014-120740,2014-04-15,2014-04-15,2
4248,US-2014-121566,2014-06-30,2014-07-06,4
4249,US-2014-121734,2014-04-11,2014-04-16,4
4250,US-2014-122021,2014-10-15,2014-10-17,1
4251,US-2014-122959,2014-12-12,2014-12-12,2
4252,US-2014-123183,2014-11-19,2014-11-25,4
4253,US-2014-123519,2014-12-14,2014-12-21,4
4254,US-2014-124625,2014-11-03,2014-11-07,4
4255,US-2014-125521,2014-03-14,2014-03-19,4
4256,US-2014-126340,2014-11-08,2014-11-14,4
4257,US-2014-126571,2014-10-11,2014-10-15,4
4258,US-2014-127635,2014-09-14,2014-09-18,3
4259,US-2014-127978,2014-03-03,2014-03-08,4
4260,US-2014-128685,2014-04-04,2014-04-05,1
4261,US-2014-129609,2014-03-22,2014-03-22,2
4262,US-2014-130358,2014-06-23,2014-06-26,1
4263,US-2014-130379,2014-05-25,2014-05-29,4
4264,US-2014-131275,2014-03-18,2014-03-24,4
4265,US-2014-131870,2014-09-09,2014-09-11,1
4266,US-2014-131982,2014-03-07,2014-03-11,3
4267,US-2014-132745,2014-10-01,2014-10-05,4
4268,US-2014-133130,2014-09-27,2014-10-01,4
4269,US-2014-133949,2014-12-31,2014-12-31,2
4270,US-2014-134054,2014-10-10,2014-10-10,2
4271,US-2014-134187,2014-11-04,2014-11-11,4
4272,US-2014-134614,2014-09-20,2014-09-25,4
4273,US-2014-134712,2014-11-29,2014-12-04,4
4274,US-2014-134733,2014-09-23,2014-09-28,4
4275,US-2014-134971,2014-06-07,2014-06-10,3
4276,US-2014-135881,2014-05-23,2014-05-27,4
4277,US-2014-135972,2014-09-21,2014-09-23,3
4278,US-2014-137155,2014-11-01,2014-11-05,4
4279,US-2014-137680,2014-02-24,2014-03-02,4
4280,US-2014-137869,2014-03-28,2014-04-02,4
4281,US-2014-138247,2014-12-24,2014-12-29,4
4282,US-2014-138758,2014-07-07,2014-07-11,4
4283,US-2014-138828,2014-09-02,2014-09-03,1
4284,US-2014-138835,2014-09-10,2014-09-14,4
4285,US-2014-139500,2014-11-16,2014-11-20,4
4286,US-2014-139640,2014-11-07,2014-11-11,3
4287,US-2014-140116,2014-03-10,2014-03-17,4
4288,US-2014-140452,2014-12-06,2014-12-10,4
4289,US-2014-140914,2014-11-11,2014-11-15,4
4290,US-2014-141215,2014-06-15,2014-06-21,4
4291,US-2014-141257,2014-06-08,2014-06-14,4
4292,US-2014-143231,2014-12-31,2015-01-03,1
4293,US-2014-143287,2014-11-11,2014-11-17,4
4294,US-2014-143581,2014-08-19,2014-08-23,4
4295,US-2014-143707,2014-03-01,2014-03-05,4
4296,US-2014-143721,2014-11-23,2014-11-26,3
4297,US-2014-144078,2014-11-25,2014-11-29,4
4298,US-2014-146353,2014-10-14,2014-10-16,3
4299,US-2014-147606,2014-11-26,2014-12-01,3
4300,US-2014-147627,2014-01-20,2014-01-26,4
4301,US-2014-147648,2014-11-26,2014-12-01,4
4302,US-2014-147704,2014-11-16,2014-11-21,4
4303,US-2014-147774,2014-01-20,2014-01-26,4
4304,US-2014-148194,2014-05-04,2014-05-07,1
4305,US-2014-148838,2014-03-17,2014-03-21,4
4306,US-2014-149034,2014-11-19,2014-11-21,1
4307,US-2014-150119,2014-04-23,2014-04-27,4
4308,US-2014-150126,2014-07-27,2014-08-02,4
4309,US-2014-150434,2014-07-19,2014-07-24,4
4310,US-2014-150532,2014-07-14,2014-07-21,4
4311,US-2014-150574,2014-12-19,2014-12-25,4
4312,US-2014-150924,2014-09-12,2014-09-16,3
4313,US-2014-151015,2014-10-14,2014-10-20,4
4314,US-2014-151925,2014-09-26,2014-10-01,3
4315,US-2014-152030,2014-12-26,2014-12-28,3
4316,US-2014-152723,2014-09-26,2014-09-26,2
4317,US-2014-154655,2014-10-12,2014-10-17,4
4318,US-2014-154879,2014-05-06,2014-05-11,4
4319,US-2014-155502,2014-01-26,2014-01-31,4
4320,US-2014-155544,2014-03-21,2014-03-25,4
4321,US-2014-155817,2014-10-03,2014-10-09,4
4322,US-2014-155894,2014-07-26,2014-07-30,3
4323,US-2014-156216,2014-09-13,2014-09-17,4
4324,US-2014-156559,2014-08-19,2014-08-26,4
4325,US-2014-157021,2014-04-01,2014-04-06,3
4326,US-2014-157070,2014-06-01,2014-06-06,4
4327,US-2014-157231,2014-04-05,2014-04-09,4
4328,US-2014-157385,2014-11-23,2014-11-25,1
4329,US-2014-157406,2014-04-25,2014-04-29,4
4330,US-2014-157847,2014-04-02,2014-04-06,3
4331,US-2014-158057,2014-03-22,2014-03-26,4
